
604620	371871	526309	876992	491025
471568	349066	280097	186050	744186
621289	292884	907686	690615	412098
283980	241723	276735	255196	199043
972753	39855	264912	930067	810069
264956	266584	977696	334447	122039
179272	342637	413713	477753	124348
176228	631926	663156	565608	824437
961569	481731	793822	553694	601018
607200	461729	327816	493158	911577
764254	179944	755416	172513	979430
274298	748735	791900	800738	407103
679265	165499	96758	681175	361002
721155	552173	44707	46905	707355
155815	533251	900035	371439	862607
271637	493541	626771	770252	617345
787927	875596	767582	976592	404345
839762	788526	593870	886313	112056
500191	193998	993716	358484	897130
732675	394885	321795	802328	292192
138833	509288	75697	502481	15974
303592	471460	758704	706625	971669
253393	755030	434439	27240	531594
869411	672207	772464	85196	273696
76023	52337	109731	416955	448345
203366	415318	72215	938008	581248
675929	329851	731315	369101	822499
171779	587727	420093	73948	500887
186615	514735	152661	89990	474385
806649	390862	18850	421473	404451
901390	923296	761826	931269	685402
835862	45896	995976	136020	534868
612881	146322	478372	236405	808827
133964	720855	871398	233689	403378
11849	250920	120397	601956	742490
90817	173928	299150	51628	745993
657639	726976	912412	962086	879620
230529	874538	781870	325501	831739
508829	12121	642886	757489	871822
653081	628477	8128	871876	15727
908706	377468	892019	755115	354714
525492	977523	288837	692031	908591
789463	78085	835077	166218	23665
19946	81674	278907	115227	181724
924378	670262	510979	785240	350203
213066	360659	862880	389875	55058
794357	42072	577793	755766	326044
328576	358738	799497	230975	874982
145477	860902	834682	787560	468857
165356	274688	293550	33410	971242
790660	146163	507543	525206	851280
874709	72520	350862	801131	364323
937258	375267	802038	866552	329867
873071	497912	58539	153679	663070
371009	71551	797047	316751	822865
544693	976178	631144	704401	863409
16336	591225	166217	231509	909484
638824	815552	761385	280326	531793
1529	646403	13468	107690	494483
671085	23227	218957	964317	89935
899549	517395	562800	368816	489898
192133	26697	468496	341152	223361
616250	402064	93464	214642	605253
504554	370268	55636	24918	766514
858353	753576	597223	50317	279033
392156	120240	750398	736825	506437
886443	621438	860884	533922	103800
775000	867776	322419	919215	488774
544836	806746	479180	211629	475254
743122	845553	678459	582172	168707
773963	431603	70369	514851	40727
200970	280063	291876	821405	572529
721273	533671	13094	376269	254670
984525	820742	925829	644488	104536
661621	162736	597730	801793	261072
977442	731806	542164	817978	980391
237768	424154	684240	243915	561172
659360	935721	191748	128779	932040
787553	674369	360074	663768	578129
995173	390004	384170	791703	438028
166118	49777	241840	103609	920541
392803	292011	644749	695375	393705
437821	324937	526816	551552	487936
836275	785613	269619	35944	554567
786392	344687	930493	402662	380568
789007	20315	969905	157710	836633
559785	270423	326698	785896	792205
968170	176613	621112	918304	756176
262981	467993	865083	825991	433424
844215	126423	751572	707472	386692
828350	123195	401989	430821	292894
892410	591809	95587	554929	619859
543504	684072	850581	539074	815396
960242	702889	413486	242242	811344
133509	296100	63958	243670	399557
243091	890761	962047	197713	606936
814834	681131	763329	35595	359644
367112	79856	159647	980737	16962
814482	596680	466471	284302	884749
724494	569958	731493	173376	485061
282448	792003	625880	541507	621288
336916	82055	665094	265597	847084
140209	977100	828312	371991	703657
186136	697286	837472	233844	175634
326938	70261	260685	145711	704355
930026	957267	59844	707388	303179
794275	538295	296515	901996	404856
612180	273513	165865	215545	998205
778199	62400	998429	164487	593271
559260	142717	801327	248327	692089
26360	997817	870541	180363	956183
682687	568176	691132	951646	421960
390577	864112	139205	212725	614070
47514	353730	81672	960774	86436
835266	670807	464447	386098	81784
302315	248002	583145	732682	500108
884374	91935	873164	200245	825653
768927	390262	135303	686846	207399
658881	340921	883497	163311	891000
6862	153234	426107	23180	731746
123752	265953	127612	327070	404392
543779	254337	396073	544981	819019
692489	265390	194256	867873	935508
776825	280263	165780	341068	975932
881017	524274	861181	996042	694028
271249	137807	210741	778189	652353
707251	747967	701171	300118	536695
336657	679017	706520	394593	176063
456303	290317	940551	411439	978715
585638	951095	439507	128963	833498
697659	381963	630171	621911	168373
115455	943131	393280	250426	437184
656437	151402	623997	475399	339827
816492	646609	662863	817194	139286
151741	418256	15884	63303	670320
996359	900305	416172	656768	627280
828286	130354	895279	543144	492931
785708	645179	928337	557620	322336
821072	644991	315230	50602	104680
485890	367180	702616	254239	684084
316885	197169	866473	751507	801601
882543	541813	435338	584736	470932
38691	618374	716113	340918	615517
42400	64336	906325	626440	628634
24523	366632	332681	62447	387073
609475	807754	676830	81426	330871
98109	807296	862670	815340	764130
707021	210391	368912	605407	172010
707412	70622	65161	964642	129769
368690	372682	428520	804477	560882
372176	400979	601465	192067	536300
541198	702842	360969	715751	280338
747371	310504	223364	978535	548313
633533	287781	413499	137618	656055
720802	334379	127254	444360	33432
575930	137716	665281	763256	650043
571292	767152	147255	306153	132099
318016	956711	844568	225703	788725
290069	740185	776807	357879	626736
348313	562837	651925	36069	670944
414601	272402	39916	841464	867051
251053	435710	959675	883037	323995
717472	539212	178567	637969	958872
629881	35633	869510	780676	32342
602996	854677	328459	414004	922396
177019	331472	342699	909952	720000
378893	82931	946770	549139	822399
402649	29798	276420	454212	838773
74487	428919	742213	190876	893914
468290	971683	968592	827462	147488
22908	716911	665058	759530	497682
865160	859246	946994	907824	729395
716160	741384	841771	959367	209265
143580	499009	218172	231088	328034
269682	258281	230266	264358	597732
36186	245324	706290	640377	941403
29038	407713	791005	441552	39609
34731	856446	900801	772224	587844
199443	141982	259822	925796	55112
35901	294202	120872	562296	638639
294771	343959	134057	463225	427211
787709	657758	643993	367409	981656
71910	261481	241297	151594	334391
477831	268251	154369	346397	670928
887751	773719	450200	257881	642399
22910	892571	220851	295481	545295
115776	595262	427001	614224	50485
551292	510595	610539	355344	251418
474424	865275	736615	199188	974283
517603	662143	503927	616271	56657
193365	898834	306356	949193	175308
81567	229010	226194	361618	699754
953014	513623	75933	432762	636816
920431	719067	97512	825607	78689
583936	330648	733764	407564	982438
305228	247909	83052	640973	725750
881087	829636	992415	367554	948414
65723	904934	685145	293576	898242
439055	743749	109388	60954	561305
368801	981163	60643	149415	788847
246725	772730	558135	279606	762599
917696	957260	869106	497393	940277
662188	799117	65170	430593	525451
524026	467844	571396	923170	869096
339240	182571	209378	865935	976456
645954	21664	202784	85642	954895
922965	731393	719052	789395	942913
310608	975241	182531	102586	488483
461885	706235	585621	986012	914732
10850	957203	626425	686652	317120
45404	266593	972421	981429	401666
597652	293506	859140	103436	366489
89985	497410	194281	982991	450405
260648	578275	905314	441404	273264
654489	385978	594749	854244	158689
906858	844964	197315	698332	559298
604653	793430	116780	417593	296791
234482	388215	806678	853846	386336
520551	697578	492470	341894	650883
991804	956949	860090	947575	634874
230914	294182	339591	295420	313158
301126	292007	607534	282692	152900
536430	885437	804190	169114	146813
90882	269544	213210	42330	797409
652047	473042	453033	798145	864669
954779	425866	931995	753096	639536
714344	476603	11405	714479	503486
393962	284021	988606	330228	370676
28021	724369	658633	111667	228939
558711	16153	690446	11440	419297
270178	231991	537366	408601	171544
875534	528174	463966	111131	554874
930340	325767	505693	358955	899546
243685	952058	307944	172177	47334
205824	845172	861382	937550	267303
607294	192899	631538	41089	572627
789659	977306	237961	676173	152500
530755	944014	378890	409359	942068
184996	541666	107318	472207	977282
28123	462377	713663	899791	316876
195041	859559	437934	207485	346527
123276	859445	15618	621306	667557
162685	505281	514804	188359	918487
165953	391482	408703	857559	256879
971158	386963	751301	904889	131483
292888	71903	981042	188520	644884
942823	664765	523771	204343	681940
995357	56459	992345	160927	614081
447436	198199	618462	822535	295829
715568	932190	641269	297391	470349
136420	81944	248317	895419	584426
714560	31511	793881	59609	232363
12342	518191	347189	460889	94795
415679	976989	645951	741684	790225
171070	342712	491169	36804	891238
950152	59381	603357	876610	111841
46908	295630	385020	380761	798857
802860	239670	777685	517493	407269
556624	799297	754976	654451	952755
874218	157027	790486	583476	335458
529415	683352	441498	830559	402001
802588	179710	684496	663948	639721
307	106733	46266	253451	711260
929781	89318	527495	5721	809433
535610	244229	312225	610054	573578
302785	327891	87181	575801	378891
770935	652238	141669	675034	521821
694859	881529	997770	606215	232664
544329	108729	558504	723788	274476
762391	392531	194152	918875	972221
108855	179442	950727	577991	154395
791522	288360	162556	120207	33243
312416	749818	420286	184573	160506
189492	951338	206258	40444	125040
976776	556252	588017	560963	493760
188555	440377	474771	399698	41691
110753	46502	313308	130505	461653
245047	716443	116368	813680	456907
918041	676527	150690	209832	779603
840182	166162	177981	818887	11011
13816	636314	755405	451725	176910
999496	245836	760965	627921	881967
919184	629601	674751	628876	598177
404410	128237	622083	662989	682801
886604	570310	932615	985756	507138
457518	334537	466564	169733	926463
880550	587494	974935	357037	300964
634000	845871	199774	537690	442211
480460	411004	363515	709269	929599
678708	206632	71588	337807	986170
964601	131339	707817	607398	551746
583975	186026	936129	830039	29650
863342	685014	148878	38828	608810
619263	750063	431243	132204	846203
414972	963865	633219	619905	899400
559907	624964	203705	470271	227518
82986	688620	97723	769053	860841
80695	394833	863244	709605	10360
566612	232745	896605	862833	79223
186167	934767	783490	203861	546702
123188	68146	682329	704553	180544
340487	516925	721719	122039	580610
307013	540823	268943	160664	496700
460876	160655	724114	267621	3307
177472	271232	265372	527660	712405
403094	261083	174162	569793	750920
342487	349180	45751	754969	989341
437216	549655	791275	624916	516870
780908	893202	685846	826470	678290
227977	633496	659942	749769	119392
943117	53476	922649	854373	346200
409725	240785	941007	546026	262541
978322	432542	123546	121779	707326
396259	616172	204997	133439	152538
215473	470817	308381	532434	948364
117437	690354	863276	628811	517794
995557	608846	96707	697073	998994
310746	275400	414946	532872	27938
541502	568313	549701	414952	270422
169514	926215	900943	944331	320159
141796	65084	703665	50346	310391
857448	640221	233030	772582	564758
348979	673951	302007	318205	737681
770052	628230	151351	394447	424358
534047	745854	583176	206047	621400
936354	94818	322250	778110	187880
113795	798321	490097	297511	478179
726669	80153	998408	27170	791476
252427	16241	137664	866363	890065
82215	451688	621295	979720	498597
614540	374625	752146	398686	411889
477025	139498	757049	491534	24497
358079	511163	303798	57215	918023
764689	514284	437458	534929	620276
523288	1204	447695	834961	18844
244821	412520	217998	564444	292189
731931	296647	441200	945299	694371
470828	208514	518935	664040	612860
643897	386756	223108	413662	323960
714231	73590	470599	900147	988632
210923	987546	292424	999944	830904
54942	818901	138156	600947	525408
644996	947141	202425	827040	831089
600819	74694	839061	239235	751619
826456	804023	685232	213311	776352
963756	702756	211231	977196	35805
461887	367934	402615	888672	278795
508050	92314	287483	376411	426676
175713	364090	542834	700623	623533
95760	674186	337821	724956	539310
316591	451161	568873	780819	290215
775677	458059	701881	824830	84320
263139	631254	362186	382449	465049
657347	311195	299550	185713	632067
222137	87777	62640	366226	599284
417881	542318	681011	73591	922779
526930	393683	591194	987193	276688
148103	118580	255040	369241	552453
534892	666039	925803	617711	110748
874669	674515	208533	946119	138952
385171	565544	153835	599653	286726
351417	481013	880027	22942	453721
202908	56448	205943	285328	130578
127721	662177	812284	557102	273771
247398	941464	882553	608245	998966
849707	717810	105050	116358	323593
589452	608370	31950	914410	17600
792060	101773	943429	203494	711819
189337	947202	47849	65754	905401
892822	91924	69602	154454	794220
207461	559139	413961	825091	435778
646463	70740	522904	526313	583985
874819	196156	156992	394560	101022
242553	937303	313914	284880	762388
807879	384564	437158	475672	554894
686792	999966	287275	614051	419253
711544	856497	15467	755293	375214
411157	456379	315529	73271	711448
429947	980322	409635	477887	314196
279353	625968	651821	166118	882200
618630	677649	231398	956980	987398
777186	833191	232393	990946	439674
443823	509321	708194	591798	230121
984430	975999	761943	221474	911902
593060	723949	68051	515090	711199
449022	727289	309115	482763	284164
50530	439530	778958	496269	350438
883096	960167	314857	662781	853842
229983	21202	96912	32653	659549
976974	349506	721464	462548	521022
165332	847456	200865	53498	709020
491093	180727	927989	961844	508980
820132	922258	215577	74725	206736
717813	291178	822184	11470	83802
99437	280545	490562	226159	28639
578646	522771	278186	489423	921964
654731	768154	96017	672342	677607
644541	19455	706429	96763	20842
1093	918369	76519	997774	544583
441467	360109	39060	526026	380189
608950	418291	689601	633855	24660
703232	459150	333437	599111	564800
621447	937434	506249	59042	834391
198207	866672	494699	229226	335765
483082	235131	415499	40492	200938
588209	651334	840038	283153	695274
413496	842700	566882	232506	651168
871208	371467	121054	130006	51350
848360	874889	935368	967199	423289
625165	350810	646213	749993	360553
945566	581112	890631	606924	390404
767567	646307	6774	532792	787272
930429	195169	470899	349279	447017
31579	71547	897062	835423	506827
401355	735221	924446	163846	956882
396321	71959	303545	487687	161136
901767	816095	291232	194197	150427
238526	334332	814654	396474	241659
508851	210562	225079	80633	775173
78422	268321	631460	310788	159909
576070	900365	448830	452474	624971
792961	308359	159829	82490	776835
872731	617015	933796	653672	185767
690837	21826	907080	981478	549469
312509	73386	582099	575920	28727
494975	731326	948967	467224	923133
553164	110238	447733	299123	205330
933463	104188	990846	677180	103598
944860	174193	692663	830876	863358
19800	630761	687634	664023	326701
552399	507564	879453	928459	613844
117356	134761	648752	193817	52173
2990	786434	822993	948025	708917
269055	408107	771542	82892	543803
720121	564120	707764	193344	477622
278131	616480	505828	926509	502486
821376	892691	299616	842070	213652
554483	384046	361788	320773	705213
894212	482005	479207	917094	563282
496382	254061	573186	848269	11541
215927	924985	550731	31065	141865
273129	104753	890894	116072	618540
146794	319759	908720	482702	359150
670462	980576	573375	845126	889628
83435	109231	952500	475869	489897
570822	157726	599538	702276	993298
153130	644078	823720	341609	998233
961152	644312	402286	346196	697517
560955	447551	832229	853468	408779
142420	597130	266968	94687	480556
894991	384634	723671	710166	246876
713578	167533	984976	914798	651645
563520	494903	594801	737535	119251
227027	591797	57240	657681	177115
140347	804750	153388	140039	947535
126927	940659	199771	791410	157085
725157	337308	848563	885096	580235
58633	936516	203334	152467	822955
920269	481237	441149	118244	344075
829434	14508	299355	242301	459371
655893	324436	909178	69441	782556
693483	435052	469057	659761	219705
341853	895043	564374	344982	29698
896632	179012	492362	756888	73831
30857	775049	6977	713708	926494
803318	368823	285487	120660	464157
149107	818769	620393	347612	550490
804658	828480	191093	248127	493260
365718	886853	979720	511986	552213
569769	619737	662798	421157	819060
271267	229570	212193	933541	109588
223607	394454	552442	893799	74079
432367	282903	682210	157649	287262
87976	694252	75676	782146	661469
945852	366726	69490	938556	367220
208712	326761	5084	282887	478842
553778	818512	823045	670708	189222
404812	129647	428912	980079	928259
346911	906592	511772	792474	748417
664336	823594	416870	261779	239650
425468	428562	288962	852290	913138
174939	225666	185328	729226	938760
861645	323066	661620	194030	531981
552151	866437	991124	362836	208456
152722	289717	758175	974865	852004
769626	596285	795494	488261	35210
81212	84400	173359	579551	200189
125759	817391	665939	628378	752020
381042	695865	728124	335855	59449
103921	619842	208324	822429	645228
156638	97893	200936	806329	321965
659492	860133	229960	20520	616452
594435	976589	102549	997054	846032
831476	53585	218308	352028	903526
23918	913101	37250	676556	541303
166383	462188	14700	102182	3516
162271	460070	66148	72531	947558
313408	801225	215270	583229	864316
18020	247273	351649	84722	632719
382086	731315	97752	265645	545943
881611	373032	340273	818410	883223
325455	848267	733277	21554	85551
408243	197322	980836	901944	19512
696629	591689	616785	421044	954810
241102	502511	311532	506442	431511
590463	984652	431216	284085	344193
631725	90491	693889	846809	365384
957753	449163	611870	752119	64582
28635	323108	773105	628445	27724
971590	715316	963648	501345	650037
375803	664331	452809	369498	983003
600666	864028	530307	874526	50858
151939	590704	988536	513254	157165
933965	900476	450902	857354	523000
30574	211804	8287	983393	955636
650573	54831	236151	980438	920575
827278	540505	145353	299505	60773
769018	544722	89840	908534	343454
750291	124137	955419	457748	559370
285296	879862	706966	21373	242249
207601	559709	367402	677564	890290
117664	748790	576951	906705	732759
962775	931413	22009	508324	712875
774986	960224	715786	187911	930937
307304	982711	196040	321688	47565
375250	395869	702067	272219	638668
170095	91201	61642	779623	599395
383587	774146	270914	19281	911451
172866	553077	229669	804474	935580
675908	978564	37249	264412	915537
378194	696471	118648	922025	133759
999967	442235	775501	998813	795683
81790	94082	162573	122945	149632
868036	956616	259706	604396	889481
909182	432760	909330	141205	49121
976711	233833	629264	575588	86116
276736	382082	606157	697504	543662
68960	122734	589926	492823	912426
744828	817237	447431	452729	24513
920729	237931	768205	926765	701221
647219	716516	909804	83178	985526
771794	240652	401282	851129	291043
995520	513984	281343	55964	615320
181884	703091	743701	735729	362257
209462	67563	961706	317317	462697
552715	679655	626368	894509	552738
363522	265284	214886	779816	634503
321228	22778	171228	115709	447161
311159	716591	811469	159542	221615
155507	405237	726523	146220	81936
682682	956156	50423	497260	971174
755834	295423	419096	643647	67943
260447	537738	80093	763420	565599
659355	664375	212796	318726	691064
424053	975264	342351	560335	807287
765721	782814	946313	126162	860272
921914	218318	30723	258201	786648
190726	74581	527043	665856	22386
955757	649022	669896	246260	111299
220456	923056	512888	473619	568665
505336	172236	161882	438858	211078
112502	291775	59174	716102	122470
74238	202040	461431	989172	482409
443175	695319	955966	924043	836568
630556	626311	134105	406049	763663
722551	594499	50130	467941	192162
509044	357647	311982	462406	15380
806587	501799	359518	7393	45490
945	276940	333766	4008	916733
257498	864752	839934	988978	251949
860477	411849	258311	601590	950408
530320	883329	922504	99160	559209
462802	100992	904058	656560	849240
142679	992784	363464	119242	636463
569106	761434	849718	438813	164449
786708	173650	106133	535839	994331
373686	538172	621915	987502	458739
224026	850349	679606	575677	119677
57842	972347	908424	705550	86000
621888	26910	128014	330125	558227
882975	609065	104266	902927	209908
94900	581497	826168	577422	762446
372111	7905	917498	718537	65764
414032	673735	724428	33873	76692
237373	292789	12222	70043	338366
710528	1797	785467	476168	666532
274836	714075	451037	296198	588137
111357	609719	628811	71826	722297
955112	382371	16766	875384	56231
273093	137713	297709	504114	491403
571602	791192	103527	655907	181416
932408	260284	610419	951995	657919
10085	845075	799078	292812	449520
698919	157576	917006	586044	753110
760315	568408	882205	864527	167878
585127	422359	214430	979756	252287
42817	111724	333095	898548	334582
527142	943601	199111	693222	201692
510115	718229	126654	140580	87716
147094	435340	648498	620236	603460
299493	382716	671779	121169	510504
319240	414310	71372	629821	282676
529163	989257	354152	679152	765159
311196	804006	264805	871916	475361
889605	484702	457074	110571	367116
827043	369924	93848	680807	379289
666067	628594	242523	409730	602435
702862	471134	650185	17419	336997
339217	778784	429712	163218	547733
873511	312817	527918	554014	446844
130319	995942	813305	283352	669185
141140	87932	566558	22726	557362
692550	682642	32068	371695	315030
269220	743440	488918	898060	998670
449058	575223	579354	862715	828678
257331	635872	912773	389800	658513
804471	44818	342036	163612	993874
765498	192812	379440	443288	607133
9243	360158	692553	722230	977766
466666	535184	332157	155249	88488
65840	929499	755012	789709	178085
50016	721523	933413	800774	596699
562372	166594	456273	657679	236994
594153	623182	144660	63759	890594
87354	588934	512776	895863	286620
250196	358412	526438	439971	613676
206500	577508	308605	221410	452974
91923	99442	375248	871948	342431
117983	956202	861096	844975	193050
383370	724184	621697	250148	585400
265771	747109	125198	922309	850965
474017	868882	379633	13071	527067
144463	511065	667236	322552	593681
901673	450860	705798	167160	22847
809487	605972	208177	257189	434886
93804	994789	249524	463956	34291
668198	910971	634157	837605	838153
957238	358347	766108	799599	273726
138931	28605	115907	757829	617139
808740	243459	332922	865802	891907
590897	292878	240151	173156	434633
416532	349068	786116	804701	414918
439340	513341	165911	343872	306391
514521	10393	386237	716550	395579
259254	146289	726288	757034	491245
805685	975487	785051	669524	454090
881735	557325	873266	987640	287374
594798	853362	715641	878206	397424
759644	263187	914971	297730	317778
669807	678930	224955	891253	913652
789421	941556	660970	598286	2412
561705	98791	668119	282568	406114
310837	462189	627610	869696	363808
246895	277585	487560	368087	554869
821428	289319	297014	895972	324691
832422	760102	209081	374742	150482
320433	271893	780686	536782	950701
424415	83916	440956	742896	488754
546040	573009	876782	66251	119598
74139	501477	986938	194180	508701
358895	433252	967903	359463	531460
977665	355229	540987	653852	458034
702548	630833	220072	66031	356178
596878	393261	932200	820084	744997
894045	66131	186138	796837	1457
183298	797111	87750	635060	635048
572304	968608	990647	463634	925522
488009	768797	505672	889712	799532
752703	313327	651723	659636	499978
251279	553689	929985	911231	916548
473012	962587	888165	245732	721760
356181	6575	855501	544746	956481
343331	344850	915562	738640	276016
893304	271011	944973	887586	340297
459256	462177	749903	303489	954834
42887	746806	779752	957082	284940
643930	866960	172660	734390	35545
412444	973183	473941	162034	263864
89304	987960	858671	601069	998103
121675	692623	523593	305939	495930
400794	706706	967364	391454	746416
338136	830230	983418	998853	170922
872648	213211	897299	850888	346460
15084	737896	399549	299370	51987
28804	835206	879551	789601	280331
55581	394440	850886	692785	530818
829403	64580	206289	257691	326644
422202	637365	762419	211916	763157
902338	164955	91808	276476	191742
898167	864438	178118	967121	390367
687704	880750	711230	418017	865392
584710	607833	23562	249787	160486
868376	431040	639356	152748	258479
676406	458823	899116	646850	862219
92029	38843	869760	421901	412456
32599	260084	221923	760404	812924
564373	711831	237392	108669	406331
325367	119570	687476	269703	388440
270835	558429	426118	285404	679106
966477	393948	49086	199285	572371
640419	30326	460908	441485	431936
268394	575112	465804	74143	341955
825273	582234	359679	218373	719050
972155	712201	188211	399740	169866
720103	965142	499363	682824	279564
108711	464736	227062	718899	278004
741380	832567	393875	420566	686501
280657	448170	331414	503152	494170
632854	302778	281815	162403	135273
68228	841816	678515	318032	218073
185020	191776	643969	427698	628069
63086	513340	666257	719110	230864
625433	10897	511143	705268	648606
604309	12664	197450	665712	835467
733243	620484	652499	28010	198863
214551	629759	308641	124581	279405
378198	640510	255417	573466	552226
933117	480312	620456	265755	539408
713604	700465	322520	211415	169187
223327	913701	208361	851869	252460
666421	550108	38649	195633	527813
613820	195581	361012	252110	340830
244381	946468	269206	731033	874449
703777	520508	122122	562536	365572
367011	278829	518619	536021	506361
208243	943134	55419	860519	807082
494951	724027	692515	180155	590944
535178	581264	285151	604182	167306
765628	273870	117687	225983	652370
571095	2084	674475	877118	707488
818474	93148	529712	334155	475702
936094	301351	115500	446680	596964
91463	685352	32290	678974	69657
365293	75906	746236	68697	516459
198416	839316	964659	257413	198935
895594	845812	784014	105143	51503
336875	386780	553121	380780	285284
336984	77965	381299	122981	370452
77991	159481	930456	66732	175166
654578	852081	842803	330553	637249
593259	561293	612884	23455	16651
160252	211441	488306	894860	447505
314330	542578	742568	330910	110214
617025	449913	670946	691370	728819
894599	700956	363621	995924	239448
412141	13391	350597	962876	392401
828769	558399	255131	919783	671971
987569	726662	354967	172625	881828
14688	884025	914503	292961	694122
334778	912343	383170	497974	252157
212110	344561	858650	211183	841104
192219	654068	735718	134160	777778
455838	148807	201097	605118	281063
571387	784723	393380	737845	863567
325687	982332	651944	440787	553990
168240	783570	377142	220723	655605
654837	485349	846628	519977	853055
173357	986324	649722	606416	592754
743681	33896	310262	596966	604791
259850	585381	225832	57620	338554
80171	766615	946479	73282	449196
731504	349644	944974	353940	205024
600650	60098	500297	272950	728866
604729	931776	43260	694290	309393
167199	976727	888835	540364	590484
638233	717280	750811	587970	654819
850723	873358	504271	52259	224567
631028	998047	580308	845992	473234
589399	94020	315898	525225	473576
632548	106503	346409	205240	390223
249258	128144	945378	903424	577722
765305	701021	217539	286397	94925
222264	785241	175929	774933	11537
505214	13972	861124	404989	865697
838023	188613	308775	250499	627186
765936	516673	4389	475698	852464
933273	66053	241999	19755	7816
518287	767897	596177	130134	448915
641961	214910	518897	907004	302137
519299	850014	197468	750481	461711
500850	415779	782186	97116	444391
444084	821012	948911	653932	762160
286681	702308	196057	438714	41653
390101	839529	385016	461474	342627
149608	351746	736843	42265	478666
570750	82550	190650	839165	326225
324421	633638	882410	583855	726305
788059	209793	784721	186815	188040
162915	491680	536667	704061	255902
227480	871972	147966	894846	549778
781697	663852	813182	56726	801678
381023	916033	619091	643877	867883
979592	980002	734278	685370	562111
699673	572928	497016	302958	30257
485105	754687	705396	614064	47338
888406	6710	3514	338613	814501
682224	528965	549944	311864	643512
416288	876808	823029	486194	261076
355628	151629	329830	205130	918982
715058	803457	373430	997957	854999
177171	305579	845044	525921	552790
186730	985087	460298	822953	328354
667220	813052	257252	943969	522316
348788	220172	43465	910673	560695
858143	245758	238151	684172	202943
808423	314297	35540	728170	397767
427159	31790	362475	503687	84732
936345	954609	115331	979492	939763
262726	35152	550215	767194	920490
120037	925920	965907	495999	124894
595938	823047	905369	663338	40397
160038	263043	247932	775456	203812
46010	974016	884717	798674	234565
882512	391318	734444	436510	871724
368085	986068	506695	479788	803455
825381	684529	95036	808656	755754
834283	653190	258656	243522	594844
998280	49995	455591	295049	41217
473168	377670	919695	925295	627542
9166	280957	318062	703267	501011
525147	194789	986459	241370	136303
287044	208729	153242	345665	601886
375262	654560	202155	187468	109445
103028	950221	294868	722960	406204
934711	754941	953220	121317	326784
630667	578312	538821	470465	583683
943967	608306	22704	406286	122830
512809	496101	72094	188367	293182
846200	738869	262555	137910	830688
33261	23288	749109	616755	674965
941334	436895	99443	992941	3578
330237	649630	600970	512416	126181
94978	131535	648335	130960	824044
870563	498734	643352	40970	550042
753584	713876	823180	992712	854790
398097	160269	86913	135632	645343
599927	223449	142514	488138	34064
341136	256809	433135	453946	985575
9583	720441	903570	152137	653883
705428	380878	874968	964357	127018
457537	821119	691878	913736	686250
642214	483881	62213	390808	170563
197533	701775	420605	560439	48125
554315	510080	254176	586542	135759
494377	531813	653342	809810	313382
371292	684167	965021	728914	453299
441936	628624	320693	796004	752490
485986	481869	121426	710627	523650
921917	909291	886530	580764	789769
345533	433285	652167	579791	762726
748259	483753	795001	405100	357547
549529	582025	858186	871914	965714
220764	766619	70215	74895	984075
317151	980808	513284	193024	486032
638977	201347	463766	689778	183514
185338	752317	841277	384949	442557
475326	667640	570271	932592	524501
416284	142849	390255	45831	443849
424622	660349	230642	558608	337829
788224	595100	590554	425984	58069
639316	787903	874222	501526	467125
815700	261548	417700	338021	468835
219114	156250	37789	602647	527941
167797	71799	353131	149696	647522
387162	728971	104506	597237	861643
878633	244302	494018	511157	728507
411048	495041	164148	835387	562047
235367	958550	505789	375372	96390
420040	835192	421000	471425	98544
997831	530681	685287	643490	7976
102068	624938	325533	695987	676736
596235	657401	303747	75511	689758
788989	220953	321769	802407	800701
525525	363945	513397	67528	609345
883650	550361	875791	552885	324507
557603	476985	244383	617092	707491
71195	145571	142638	306294	564630
189783	133612	663964	801806	393199
646282	813090	593651	819087	910012
254951	832754	351110	973675	40479
223465	787823	960008	949108	340019
422823	973750	304915	767354	665228
676596	102457	666683	358569	471503
69620	595213	331731	774456	508589
581253	842429	757297	414816	863753
807913	917059	162222	123391	627228
639128	540173	918653	248814	429620
282900	605168	203862	234339	574772
177152	178597	160567	184194	8251
103728	213198	260028	558705	557922
257158	380735	469388	758253	770050
699724	431604	751665	789540	607220
207989	965103	186016	87064	564911
973166	316108	364647	663276	890180
936606	18658	284457	661886	622747
429702	167240	695151	599142	614267
564875	671228	231401	704505	548272
801861	206496	421235	853642	874702
845511	572881	14748	320097	539798
289976	646207	155167	664463	290289
200312	250163	946344	960156	31842
739414	35297	600760	777556	844564
527876	105172	147823	471157	881189
375056	264571	885752	754704	413696
258339	693047	958631	989204	980612
774267	447265	892566	566369	190255
856014	981228	422271	118510	912361
189796	370147	728278	31395	999379
7439	811312	108868	179795	639846
859534	405130	704189	487433	161748
616297	479862	385599	206002	526424
188983	543603	690545	563318	245523
915498	124088	765121	114388	397575
627261	415600	572115	957362	207725
822812	765170	70491	213617	896384
573423	640159	832409	451250	433697
905380	76941	446696	822696	825678
474713	908126	160430	994825	842194
338349	783645	13793	191079	43540
641567	895913	865268	350038	174929
365248	968833	46816	316012	340785
612541	327465	361944	589998	592552
107091	79400	69706	348192	158594
541917	321158	679751	910129	599067
298443	600857	386560	420003	214582
394493	181325	645232	266639	200793
893080	500402	300362	692332	874104
715291	273037	335641	717497	815615
972990	387963	866171	98211	45254
153391	793920	425165	916192	750201
186943	436344	127990	49272	451656
222291	583332	946228	73350	739465
926742	210311	983663	715858	515621
